ma_giao_dich,ma_khach_hang,ma_san_pham,ma_cua_hang,so_luong,don_gia,so_tien_giam_gia,phi_van_chuyen,khoa_ngay,ma_thanh_toan
TX0007566241219006,CUS0007566,SYSN10007070,SH8756015,4,1116600,0,20000,20241219,5
TX0007566241222008,CUS0007566,SYSN10003713,SH7880557,1,672000,0,20000,20241222,3
TX0007566241222009,CUS0007566,SYSN10002096,SH8892760,3,494600,0,0,20241222,2
TX0007566241226010,CUS0007566,SYSN10006267,SH2965470,1,758300,113700,30000,20241226,4
TX0007566250112011,CUS0007566,SYSN10002672,SH6241357,1,544300,54400,0,20250112,4
TX0007566250201012,CUS0007566,SYSN10002598,SH1483393,1,524100,0,30000,20250201,5
TX0007566250220013,CUS0007566,SYSN10003431,SH6438342,1,677100,0,30000,20250220,5
TX0007566250225014,CUS0007566,SYSN10005301,SH5274081,1,617900,0,30000,20250225,1
TX0007566250305015,CUS0007566,SYSN10005415,SH4422298,1,483400,0,0,20250305,2
TX0007566250312016,CUS0007566,SYSN10002096,SH8892760,1,509800,76500,15000,20250312,2
TX0007566250317017,CUS0007566,SYSN10002846,SH1871401,1,1010200,151500,20000,20250317,2
TX0007566250320018,CUS0007566,SYSN10004401,SH8494985,2,569700,0,20000,20250320,1
TX0007566250327019,CUS0007566,SYSN10003576,SH2086312,4,708400,850000,30000,20250327,2
TX0007566250403020,CUS0007566,SYSN10000895,SH5194038,1,530100,0,0,20250403,5
TX0007566250422021,CUS0007566,SYSN10002672,SH6241357,2,531700,0,20000,20250422,5
TX0007566250525022,CUS0007566,SYSN10000041,SH6120253,1,714900,0,20000,20250525,2
TX0007566250526023,CUS0007566,SYSN10005219,SH4318928,1,631300,0,0,20250526,5
TX0007566250603024,CUS0007566,SYSN10002579,SH6225807,1,877900,0,0,20250603,1
TX0007566250611025,CUS0007566,SYSN10000895,SH5194038,2,502200,0,0,20250611,2
TX0007566250613026,CUS0007566,SYSN10004125,SH1556646,3,635400,0,0,20250613,3
TX0007566250624027,CUS0007566,SYSN10001160,SH9753742,5,752500,376200,0,20250624,2
TX0007566250629029,CUS0007566,SYSN10007511,SH5378315,1,415500,0,0,20250629,6
TX0007566250630030,CUS0007566,SYSN10000649,SH9417612,1,552000,124400,0,20250630,4
TX0007566250630031,CUS0007566,SYSN10001751,SH4419865,4,657900,1089900,15000,20250630,4
TX0007566250708032,CUS0007566,SYSN10000895,SH5194038,4,542000,0,0,20250708,6
TX0007566250709033,CUS0007566,SYSN10005725,SH1108602,4,799100,319600,0,20250709,5
TX0007566250726034,CUS0007566,SYSN10001751,SH4419865,2,795300,0,0,20250726,6
TX0007566250728035,CUS0007566,SYSN10003431,SH6438342,2,674600,67500,0,20250728,4
TX0007566250802036,CUS0007566,SYSN10002725,SH9991137,1,572100,0,0,20250802,2
TX0007566250807037,CUS0007566,SYSN10002455,SH2459729,2,515900,103200,30000,20250807,4
TX0007566250815038,CUS0007566,SYSN10003431,SH6438342,2,672400,0,0,20250815,4
TX0007566250824039,CUS0007566,SYSN10003129,SH3569548,2,538200,0,20000,20250824,2
TX0007566250908040,CUS0007566,SYSN10001180,SH9352238,1,393300,186700,0,20250908,6
TX0007566250908041,CUS0007566,SYSN10000649,SH9417612,3,525900,317800,0,20250908,5
TX0007566250909042,CUS0007566,SYSN10006585,SH1757292,1,622900,114300,20000,20250909,1
TX0007566250916043,CUS0007566,SYSN10002009,SH4460803,3,629400,0,30000,20250916,6
TX0007566250928044,CUS0007566,SYSN10000369,SH1898516,3,673100,0,0,20250928,4
TX0007566250929045,CUS0007566,SYSN10006491,SH2760067,2,1212300,0,20000,20250929,2
TX0007566251008046,CUS0007566,SYSN10003753,SH7096256,2,519600,0,0,20251008,2
TX0007566251010047,CUS0007566,SYSN10000061,SH7360682,6,495700,686800,0,20251010,2
TX0007566251015048,CUS0007566,SYSN10000369,SH1898516,2,668500,0,0,20251015,4
TX0007566251019049,CUS0007566,SYSN10005755,SH2229943,3,551200,165400,15000,20251019,4
TX0007566251021050,CUS0007566,SYSN10006601,SH4665598,2,555000,0,0,20251021,2
TX0007566251101051,CUS0007566,SYSN10000496,SH6777340,4,612700,0,20000,20251101,5
TX0007566251111052,CUS0007566,SYSN10006885,SH2383336,2,710100,434000,0,20251111,4
TX0007566251116054,CUS0007566,SYSN10000369,SH1898516,2,632500,379500,0,20251116,3
TX0007566251121055,CUS0007566,SYSN10001345,SH4719408,2,548100,0,20000,20251121,5
TX0007566251123056,CUS0007566,SYSN10004320,SH7500246,1,607200,30400,15000,20251123,6
TX0007566251130057,CUS0007566,SYSN10005154,SH2637387,2,681800,204500,15000,20251130,6
TX0007566251211060,CUS0007566,SYSN10001160,SH9753742,3,484500,390700,0,20251211,2
TX0007566251211061,CUS0007566,SYSN10000812,SH8617787,3,520900,557100,0,20251211,2
TX0007566251214062,CUS0007566,SYSN10003829,SH3415472,1,742100,0,15000,20251214,5
TX0007566251230065,CUS0007566,SYSN10004464,SH3422763,1,529400,0,30000,20251230,2
TX0007567230407000,CUS0007567,SYSN10002432,SH2222991,1,179200,0,0,20230407,1
TX0007567230909002,CUS0007567,SYSN10002096,SH8892760,1,401600,146200,20000,20230909,6
TX0007567240211003,CUS0007567,SYSN10006727,SH7868469,1,116900,11700,15000,20240211,5
TX0007567241103004,CUS0007567,SYSN10000437,SH1814896,1,108800,0,15000,20241103,3
TX0007568230612000,CUS0007568,SYSN10003855,SH7470924,1,484200,48400,20000,20230612,6
TX0007568230630001,CUS0007568,SYSN10004501,SH7433863,4,657400,1070700,20000,20230630,1
TX0007568230725002,CUS0007568,SYSN10007582,SH1215089,1,468700,0,0,20230725,2
TX0007568230820003,CUS0007568,SYSN10003718,SH6164323,2,463100,0,15000,20230820,6
TX0007568231019004,CUS0007568,SYSN10006557,SH2663361,1,466800,46700,20000,20231019,5
TX0007568231022005,CUS0007568,SYSN10004666,SH6009153,2,553900,110800,30000,20231022,4
TX0007568231111006,CUS0007568,SYSN10002935,SH6228650,2,322700,146000,0,20231111,4
TX0007568231210007,CUS0007568,SYSN10005177,SH8966256,2,398400,159400,0,20231210,6
TX0007568240111008,CUS0007568,SYSN10005833,SH2596988,1,408600,0,30000,20240111,2
TX0007568240512009,CUS0007568,SYSN10001774,SH2935210,1,520700,0,30000,20240512,1
TX0007568240715010,CUS0007568,SYSN10001821,SH1302898,1,334000,50100,0,20240715,2
TX0007568240727011,CUS0007568,SYSN10002418,SH1074018,1,804500,0,0,20240727,5
TX0007568240806012,CUS0007568,SYSN10003692,SH3043149,3,324100,97200,0,20240806,5
TX0007568240828013,CUS0007568,SYSN10001887,SH3731154,4,419900,0,20000,20240828,2
TX0007568240908014,CUS0007568,SYSN10002827,SH3615226,1,393600,66900,30000,20240908,5
TX0007568240909015,CUS0007568,SYSN10002336,SH5565271,3,365800,344500,0,20240909,4
TX0007568241012016,CUS0007568,SYSN10001727,SH9110494,2,705000,141000,15000,20241012,3
TX0007568241208017,CUS0007568,SYSN10004959,SH2254084,2,508000,152400,20000,20241208,3
TX0007568241223018,CUS0007568,SYSN10004991,SH1800903,2,498300,0,0,20241223,2
TX0007568250101019,CUS0007568,SYSN10001196,SH2021141,2,594600,451800,0,20250101,3
TX0007568250319020,CUS0007568,SYSN10006252,SH7263627,2,368200,0,0,20250319,6
TX0007568250504021,CUS0007568,SYSN10003678,SH9144961,3,385700,0,0,20250504,5
TX0007568250730022,CUS0007568,SYSN10002521,SH2304420,1,348300,0,0,20250730,6
TX0007568250812023,CUS0007568,SYSN10006689,SH4334151,1,432400,43200,30000,20250812,2
TX0007568251030024,CUS0007568,SYSN10006252,SH7263627,1,381200,0,0,20251030,2
TX0007568251119025,CUS0007568,SYSN10000203,SH1759041,2,825300,0,20000,20251119,4
TX0007568251125026,CUS0007568,SYSN10006319,SH2726899,4,584200,0,15000,20251125,3
TX0007568251215027,CUS0007568,SYSN10002162,SH4101482,1,372800,18600,15000,20251215,6
TX0007569251016001,CUS0007569,SYSN10001120,SH3109184,1,62500,3100,0,20251016,3
TX0007570241211000,CUS0007570,SYSN10003324,SH2239574,2,151000,127900,15000,20241211,5
TX0007570241218001,CUS0007570,SYSN10007168,SH6857160,2,94300,9400,0,20241218,4
TX0007570241225002,CUS0007570,SYSN10005223,SH6567363,1,182000,53500,0,20241225,2
TX0007571230502000,CUS0007571,SYSN10007908,SH4170968,2,566100,56600,30000,20230502,1
TX0007571230516001,CUS0007571,SYSN10000649,SH9417612,1,692500,0,0,20230516,2
TX0007571230531002,CUS0007571,SYSN10003129,SH3569548,1,513800,0,30000,20230531,6
TX0007571230624005,CUS0007571,SYSN10004164,SH2866355,3,595400,0,20000,20230624,2
TX0007571230727006,CUS0007571,SYSN10007041,SH7103819,4,544400,0,0,20230727,5
TX0007571230817007,CUS0007571,SYSN10004401,SH8494985,1,555500,83300,20000,20230817,6
TX0007571230831008,CUS0007571,SYSN10007971,SH4757576,2,550700,55100,20000,20230831,2
TX0007571230910009,CUS0007571,SYSN10003712,SH7245694,1,521400,0,20000,20230910,5
TX0007571231102012,CUS0007571,SYSN10003338,SH2661888,2,583200,0,20000,20231102,6
TX0007571231111013,CUS0007571,SYSN10004164,SH2866355,3,411000,518100,0,20231111,5
TX0007571231125014,CUS0007571,SYSN10007214,SH5979323,3,547800,246500,15000,20231125,2
TX0007571231212015,CUS0007571,SYSN10004375,SH9158212,2,396300,200900,0,20231212,2
TX0007571240105016,CUS0007571,SYSN10002663,SH9899410,1,631800,63200,0,20240105,2
TX0007571240124017,CUS0007571,SYSN10005292,SH1331305,2,567600,170300,0,20240124,5
TX0007571240125018,CUS0007571,SYSN10002850,SH1822257,1,524000,78600,15000,20240125,3
TX0007571240217019,CUS0007571,SYSN10004464,SH3422763,1,565100,0,0,20240217,2
TX0007571240227020,CUS0007571,SYSN10004056,SH5151401,1,641500,96200,15000,20240227,4
TX0007571240506022,CUS0007571,SYSN10005227,SH2129844,1,701800,0,15000,20240506,6
TX0007571240529023,CUS0007571,SYSN10004401,SH8494985,3,563400,0,0,20240529,6
TX0007571240602024,CUS0007571,SYSN10003619,SH8847422,1,1022200,0,20000,20240602,6
TX0007571240701025,CUS0007571,SYSN10004164,SH2866355,4,604800,121000,30000,20240701,3
TX0007571240708026,CUS0007571,SYSN10004401,SH8494985,2,563800,56400,30000,20240708,2
TX0007571240720027,CUS0007571,SYSN10004662,SH6653240,4,578700,0,30000,20240720,4
TX0007571240801028,CUS0007571,SYSN10002579,SH6225807,1,847700,0,15000,20240801,2
TX0007571240806029,CUS0007571,SYSN10007683,SH8519887,3,748300,224500,20000,20240806,5
TX0007571240824030,CUS0007571,SYSN10002827,SH3615226,1,513500,0,20000,20240824,6
TX0007571240831031,CUS0007571,SYSN10004125,SH1556646,5,668200,167100,0,20240831,3
TX0007571241014033,CUS0007571,SYSN10002876,SH9110583,1,657300,0,15000,20241014,5
TX0007571241111034,CUS0007571,SYSN10003052,SH9318064,1,339800,117400,20000,20241111,3
TX0007571241111035,CUS0007571,SYSN10003576,SH2086312,2,481200,379000,0,20241111,4
TX0007571241115036,CUS0007571,SYSN10002666,SH3667022,1,523600,0,0,20241115,5
TX0007571241207037,CUS0007571,SYSN10006298,SH2566764,1,899700,0,0,20241207,6
TX0007571241211038,CUS0007571,SYSN10006201,SH8949535,1,386700,119800,15000,20241211,1
TX0007571241213039,CUS0007571,SYSN10006298,SH2566764,1,966500,0,15000,20241213,1
TX0007571241224040,CUS0007571,SYSN10007641,SH6090715,3,633600,380100,0,20241224,3
TX0007571241225041,CUS0007571,SYSN10005227,SH2129844,2,717100,518100,15000,20241225,5
TX0007571250105042,CUS0007571,SYSN10000849,SH6105693,3,1405600,0,0,20250105,5
TX0007571250114043,CUS0007571,SYSN10001948,SH8969234,3,540300,324200,20000,20250114,6
TX0007571250131044,CUS0007571,SYSN10004464,SH3422763,2,555600,0,15000,20250131,1
TX0007571250215045,CUS0007571,SYSN10002732,SH7859493,1,871800,0,15000,20250215,2
TX0007571250303046,CUS0007571,SYSN10006892,SH6846412,3,520600,234300,15000,20250303,2
TX0007571250314047,CUS0007571,SYSN10002876,SH9110583,1,666900,66700,15000,20250314,5
TX0007571250606048,CUS0007571,SYSN10001809,SH6221536,3,564800,0,20000,20250606,1
TX0007571250622049,CUS0007571,SYSN10000970,SH9213304,2,658800,0,0,20250622,6
TX0007571250710050,CUS0007571,SYSN10001580,SH7187806,2,562100,112400,0,20250710,2
TX0007571250712051,CUS0007571,SYSN10001751,SH4419865,2,867800,86800,0,20250712,4
TX0007571251015052,CUS0007571,SYSN10002414,SH5918412,1,572300,0,30000,20251015,2
TX0007571251015053,CUS0007571,SYSN10004401,SH8494985,3,574800,172400,15000,20251015,2
TX0007571251019054,CUS0007571,SYSN10000574,SH8419054,3,506000,0,0,20251019,2
TX0007571251103055,CUS0007571,SYSN10004432,SH1514234,2,498200,49800,0,20251103,6
TX0007571251110058,CUS0007571,SYSN10007221,SH8053690,2,359400,307400,15000,20251110,4
TX0007571251111059,CUS0007571,SYSN10001141,SH1084130,3,571300,632100,30000,20251111,4
TX0007571251118060,CUS0007571,SYSN10004621,SH6275986,3,837900,251400,30000,20251118,6
TX0007571251125061,CUS0007571,SYSN10006887,SH7897654,2,905300,0,0,20251125,5
TX0007571251126062,CUS0007571,SYSN10003317,SH8565186,1,684700,34200,0,20251126,6
TX0007571251228063,CUS0007571,SYSN10007330,SH9332170,1,746300,149300,15000,20251228,5
TX0007571251228064,CUS0007571,SYSN10001582,SH2071693,2,729600,73000,0,20251228,5
TX0007571251230065,CUS0007571,SYSN10005531,SH9532665,3,626600,376000,0,20251230,6
TX0007572251019000,CUS0007572,SYSN10001844,SH9951249,2,40200,0,0,20251019,5
TX0007572251026001,CUS0007572,SYSN10006895,SH6706556,1,133100,20000,0,20251026,2
TX0007573240609000,CUS0007573,SYSN10005445,SH9251645,2,334600,0,30000,20240609,6
TX0007573240710001,CUS0007573,SYSN10007656,SH9988320,4,410800,0,0,20240710,1
TX0007573240719002,CUS0007573,SYSN10004401,SH8494985,1,564700,84700,30000,20240719,6
TX0007573240730003,CUS0007573,SYSN10002455,SH2459729,1,722200,0,0,20240730,1
TX0007573240808004,CUS0007573,SYSN10003348,SH2952338,2,313200,301500,0,20240808,1
TX0007573240909005,CUS0007573,SYSN10006735,SH7604903,1,255600,76500,30000,20240909,4
TX0007573240911006,CUS0007573,SYSN10007787,SH2217830,2,335400,0,30000,20240911,6
TX0007573241105007,CUS0007573,SYSN10001121,SH3786712,2,384800,38500,15000,20241105,5
TX0007573241111008,CUS0007573,SYSN10000445,SH1542011,1,275400,50800,20000,20241111,1
TX0007573241201009,CUS0007573,SYSN10001731,SH6716053,1,339100,17000,0,20241201,6
TX0007574231212001,CUS0007574,SYSN10000315,SH4841091,1,100100,49200,20000,20231212,2
TX0007574231213002,CUS0007574,SYSN10003989,SH8657436,1,140100,42000,0,20231213,2
TX0007575241009000,CUS0007575,SYSN10000526,SH3807132,1,90500,44400,30000,20241009,5
TX0007575241013001,CUS0007575,SYSN10000420,SH3321873,1,57700,0,0,20241013,5
TX0007575241016002,CUS0007575,SYSN10003434,SH7851007,1,227400,0,0,20241016,2
TX0007576251113000,CUS0007576,SYSN10003719,SH1214182,1,128000,0,15000,20251113,4
TX0007577231207000,CUS0007577,SYSN10005011,SH8469790,1,730900,0,30000,20231207,5
TX0007577231220002,CUS0007577,SYSN10006648,SH9992327,3,551200,248000,15000,20231220,1
TX0007577231222003,CUS0007577,SYSN10007283,SH5687558,1,576900,28800,0,20231222,2
TX0007577231227004,CUS0007577,SYSN10007283,SH5687558,3,554300,0,0,20231227,1
TX0007578250109000,CUS0007578,SYSN10000755,SH9373678,1,117200,5900,0,20250109,6
TX0007578250717001,CUS0007578,SYSN10005101,SH9502419,1,128600,0,30000,20250717,5
TX0007579250626000,CUS0007579,SYSN10003877,SH2780987,1,163800,0,15000,20250626,5
TX0007579250626001,CUS0007579,SYSN10003447,SH7257735,1,317700,63500,0,20250626,6
TX0007579250822002,CUS0007579,SYSN10004107,SH3779093,1,168900,0,15000,20250822,6
TX0007579250827003,CUS0007579,SYSN10007709,SH7497460,1,134500,0,30000,20250827,2
TX0007579250905004,CUS0007579,SYSN10000843,SH2665880,1,102900,0,30000,20250905,1
TX0007580241212001,CUS0007580,SYSN10003012,SH4850943,2,46500,37700,30000,20241212,4
TX0007580241217002,CUS0007580,SYSN10005735,SH3376507,3,113300,51000,0,20241217,5
TX0007581240730000,CUS0007581,SYSN10004999,SH1291552,1,48500,4800,0,20240730,3
TX0007581240907001,CUS0007581,SYSN10002764,SH8284002,1,226600,0,30000,20240907,2
TX0007581241217002,CUS0007581,SYSN10006317,SH1151917,3,167500,0,0,20241217,1
TX0007582250422000,CUS0007582,SYSN10006892,SH6846412,3,558300,83700,30000,20250422,4
TX0007582250517003,CUS0007582,SYSN10002103,SH3504296,4,677700,271100,0,20250517,2
TX0007582250529004,CUS0007582,SYSN10001948,SH8969234,3,555200,0,20000,20250529,6
TX0007582250704005,CUS0007582,SYSN10006122,SH3419969,3,761500,342700,0,20250704,6
TX0007582250720006,CUS0007582,SYSN10002702,SH7447495,3,761200,0,15000,20250720,2
TX0007582250729007,CUS0007582,SYSN10005227,SH2129844,2,651400,130300,30000,20250729,3
TX0007582250730008,CUS0007582,SYSN10005470,SH5286392,1,1125000,0,20000,20250730,6
TX0007582250730009,CUS0007582,SYSN10003753,SH7096256,1,512100,0,20000,20250730,6
TX0007582250811010,CUS0007582,SYSN10007899,SH5090716,1,630800,0,0,20250811,2
TX0007582250828011,CUS0007582,SYSN10002880,SH7373024,3,1944300,291600,30000,20250828,2
TX0007582250915013,CUS0007582,SYSN10002579,SH6225807,3,853800,128100,30000,20250915,2
TX0007582251002014,CUS0007582,SYSN10005154,SH2637387,3,672000,403200,0,20251002,6
TX0007582251008015,CUS0007582,SYSN10002349,SH7829372,2,655400,131100,0,20251008,5
TX0007582251029016,CUS0007582,SYSN10002688,SH6417440,5,486000,0,30000,20251029,2
TX0007582251102017,CUS0007582,SYSN10003053,SH6608326,3,625800,0,0,20251102,5
TX0007582251115019,CUS0007582,SYSN10000132,SH8095702,2,589400,0,15000,20251115,5
TX0007582251211023,CUS0007582,SYSN10000270,SH7376562,2,642200,380900,20000,20251211,5
TX0007582251225024,CUS0007582,SYSN10000322,SH8060918,3,708200,1033100,15000,20251225,2
TX0007582251226025,CUS0007582,SYSN10002020,SH4901561,1,633500,0,15000,20251226,5
TX0007582251226026,CUS0007582,SYSN10006601,SH4665598,1,528600,26400,0,20251226,4
TX0007583250612000,CUS0007583,SYSN10005531,SH9532665,1,608300,91200,15000,20250612,6
TX0007583250630001,CUS0007583,SYSN10005887,SH8990215,3,1100100,819600,0,20250630,4
TX0007583250702002,CUS0007583,SYSN10000686,SH7310431,2,595400,59500,15000,20250702,4
TX0007583250709003,CUS0007583,SYSN10007511,SH5378315,3,552900,497600,0,20250709,2
TX0007583250723004,CUS0007583,SYSN10001655,SH5130432,3,1087200,489200,0,20250723,5
TX0007583250814005,CUS0007583,SYSN10001774,SH2935210,5,507900,380900,15000,20250814,6
TX0007583250829006,CUS0007583,SYSN10006892,SH6846412,4,543900,108800,0,20250829,6
TX0007583250831007,CUS0007583,SYSN10004164,SH2866355,3,591200,177400,30000,20250831,5
TX0007583250909008,CUS0007583,SYSN10006266,SH3095676,5,455600,729900,20000,20250909,6
TX0007583250928010,CUS0007583,SYSN10005154,SH2637387,2,669000,200700,0,20250928,5
TX0007583251007011,CUS0007583,SYSN10007079,SH3278320,2,553200,55300,30000,20251007,6
TX0007583251105013,CUS0007583,SYSN10000849,SH6105693,1,1492300,74600,30000,20251105,2
TX0007583251113015,CUS0007583,SYSN10007586,SH9255025,2,514400,0,0,20251113,6
TX0007583251117016,CUS0007583,SYSN10004401,SH8494985,4,558200,669800,20000,20251117,1
TX0007583251123017,CUS0007583,SYSN10005000,SH6142810,3,609700,91400,30000,20251123,2
TX0007583251203018,CUS0007583,SYSN10007283,SH5687558,1,553000,27600,0,20251203,2
TX0007583251207019,CUS0007583,SYSN10005598,SH7109313,3,591100,88700,30000,20251207,6
TX0007583251207020,CUS0007583,SYSN10001141,SH1084130,1,784700,0,30000,20251207,2
TX0007583251209021,CUS0007583,SYSN10001218,SH6551912,2,563300,112700,0,20251209,2
TX0007583251213023,CUS0007583,SYSN10005293,SH2197664,2,560000,0,0,20251213,4
TX0007583251229026,CUS0007583,SYSN10000606,SH3438977,1,919300,0,30000,20251229,2
TX0007583251231027,CUS0007583,SYSN10007046,SH1025762,1,497100,0,15000,20251231,2
TX0007584250128000,CUS0007584,SYSN10000162,SH7406756,1,69900,7000,0,20250128,5
TX0007584250723001,CUS0007584,SYSN10003930,SH4940571,1,52600,0,0,20250723,4
TX0007584251012002,CUS0007584,SYSN10001844,SH9951249,1,42300,0,15000,20251012,3
TX0007584251120003,CUS0007584,SYSN10002767,SH1553318,1,75300,3800,0,20251120,4
TX0007584251120004,CUS0007584,SYSN10005309,SH4216496,1,169000,0,0,20251120,6
TX0007585241202000,CUS0007585,SYSN10007010,SH2565010,2,112700,0,0,20241202,2
TX0007585241211001,CUS0007585,SYSN10005115,SH8477568,2,260700,191000,0,20241211,2
TX0007585241212002,CUS0007585,SYSN10001371,SH7093060,1,106100,38500,30000,20241212,1
TX0007585241220003,CUS0007585,SYSN10004295,SH4176646,1,150400,7500,20000,20241220,2
TX0007585241228004,CUS0007585,SYSN10003004,SH4151929,2,138100,0,20000,20241228,4
TX0007586251220000,CUS0007586,SYSN10005259,SH9192440,1,145000,0,0,20251220,2
TX0007586251221001,CUS0007586,SYSN10002537,SH6685447,1,190100,19000,0,20251221,2
TX0007586251222002,CUS0007586,SYSN10006438,SH6371156,1,506700,0,0,20251222,3
TX0007586251223003,CUS0007586,SYSN10003552,SH7395628,1,110400,22100,15000,20251223,5
TX0007586251223004,CUS0007586,SYSN10003896,SH3025115,2,134300,0,30000,20251223,6
TX0007586251224005,CUS0007586,SYSN10001415,SH5889205,1,184500,0,20000,20251224,6
TX0007586251224006,CUS0007586,SYSN10001238,SH5822081,3,163500,24500,0,20251224,6
TX0007586251225007,CUS0007586,SYSN10007276,SH9249291,3,139400,90900,30000,20251225,2
TX0007586251225009,CUS0007586,SYSN10000418,SH2699372,1,211700,67400,0,20251225,6
TX0007586251227010,CUS0007586,SYSN10003441,SH7674214,2,175100,52500,15000,20251227,4
TX0007586251230011,CUS0007586,SYSN10006996,SH7085796,3,250700,0,30000,20251230,5
TX0007587230720000,CUS0007587,SYSN10006502,SH1444807,1,346500,17300,20000,20230720,2
TX0007587230819001,CUS0007587,SYSN10000175,SH1703065,1,168900,0,15000,20230819,6
TX0007587240629002,CUS0007587,SYSN10005831,SH6061186,1,171000,0,30000,20240629,6
TX0007587240929003,CUS0007587,SYSN10003566,SH6751144,1,121300,0,0,20240929,2
TX0007587250824004,CUS0007587,SYSN10007809,SH2647239,1,246200,0,15000,20250824,2
TX0007588250610000,CUS0007588,SYSN10007568,SH7141379,1,64800,3200,15000,20250610,2
TX0007588251123001,CUS0007588,SYSN10003815,SH1364100,1,87700,8800,15000,20251123,4
