ma_snapshot,ma_san_pham,gia_tai_ngay,ton_kho_tai_ngay,ban_luy_ke,ban_trong_ngay_uoc_tinh,khoa_ngay
SNAPSYSN1000674420251109,SYSN10006744,129100,102,1067,0,20251109
SNAPSYSN1000674420251110,SYSN10006744,111400,100,1069,2,20251110
SNAPSYSN1000674420251111,SYSN10006744,111400,94,1077,8,20251111
SNAPSYSN1000674420251112,SYSN10006744,133300,102,1077,0,20251112
SNAPSYSN1000674420251113,SYSN10006744,125600,102,1077,0,20251113
SNAPSYSN1000674420251114,SYSN10006744,128900,101,1078,1,20251114
SNAPSYSN1000674420251115,SYSN10006744,124900,102,1078,0,20251115
SNAPSYSN1000674420251116,SYSN10006744,131400,102,1078,0,20251116
SNAPSYSN1000674420251117,SYSN10006744,133600,102,1078,0,20251117
SNAPSYSN1000674420251118,SYSN10006744,128700,99,1081,3,20251118
SNAPSYSN1000674420251119,SYSN10006744,125300,101,1082,1,20251119
SNAPSYSN1000674420251120,SYSN10006744,130500,101,1083,1,20251120
SNAPSYSN1000674420251121,SYSN10006744,125700,100,1085,2,20251121
SNAPSYSN1000674420251122,SYSN10006744,125800,102,1085,0,20251122
SNAPSYSN1000674420251123,SYSN10006744,130500,101,1086,1,20251123
SNAPSYSN1000674420251124,SYSN10006744,126000,101,1087,1,20251124
SNAPSYSN1000674420251125,SYSN10006744,127300,101,1088,1,20251125
SNAPSYSN1000674420251126,SYSN10006744,126000,101,1089,1,20251126
SNAPSYSN1000674420251127,SYSN10006744,131200,101,1090,1,20251127
SNAPSYSN1000674420251128,SYSN10006744,132300,102,1090,0,20251128
SNAPSYSN1000674420251129,SYSN10006744,125700,101,1091,1,20251129
SNAPSYSN1000674420251130,SYSN10006744,132500,100,1093,2,20251130
SNAPSYSN1000674420251201,SYSN10006744,129500,102,1093,0,20251201
SNAPSYSN1000674420251202,SYSN10006744,133200,100,1095,2,20251202
SNAPSYSN1000674420251203,SYSN10006744,128700,100,1097,2,20251203
SNAPSYSN1000674420251204,SYSN10006744,132800,102,1097,0,20251204
SNAPSYSN1000674420251205,SYSN10006744,131000,102,1097,0,20251205
SNAPSYSN1000674420251206,SYSN10006744,126300,102,1097,0,20251206
SNAPSYSN1000674420251207,SYSN10006744,131600,102,1097,0,20251207
SNAPSYSN1000674420251208,SYSN10006744,131900,102,1097,0,20251208
SNAPSYSN1000674420251209,SYSN10006744,130000,99,1100,3,20251209
SNAPSYSN1000674420251210,SYSN10006744,129200,102,1100,0,20251210
SNAPSYSN1000674420251211,SYSN10006744,111400,101,1101,1,20251211
SNAPSYSN1000674420251212,SYSN10006744,111400,97,1106,5,20251212
SNAPSYSN1000674420251213,SYSN10006744,129900,100,1108,2,20251213
SNAPSYSN1000674420251214,SYSN10006744,125300,101,1109,1,20251214
SNAPSYSN1000674420251215,SYSN10006744,128800,98,1113,4,20251215
SNAPSYSN1000674420251216,SYSN10006744,128600,101,1114,1,20251216
SNAPSYSN1000674420251217,SYSN10006744,129200,98,1118,4,20251217
SNAPSYSN1000674420251218,SYSN10006744,130100,102,1118,0,20251218
SNAPSYSN1000674420251219,SYSN10006744,129000,99,1121,3,20251219
SNAPSYSN1000674420251220,SYSN10006744,129500,102,1121,0,20251220
SNAPSYSN1000674420251221,SYSN10006744,131900,102,1121,0,20251221
SNAPSYSN1000674420251222,SYSN10006744,132500,101,1122,1,20251222
SNAPSYSN1000674420251223,SYSN10006744,130200,102,1122,0,20251223
SNAPSYSN1000674420251224,SYSN10006744,130700,100,1124,2,20251224
SNAPSYSN1000674420251225,SYSN10006744,111400,101,1125,1,20251225
SNAPSYSN1000674420251226,SYSN10006744,129800,102,1125,0,20251226
SNAPSYSN1000674420251227,SYSN10006744,130600,102,1125,0,20251227
SNAPSYSN1000674420251228,SYSN10006744,124500,102,1125,0,20251228
SNAPSYSN1000674420251229,SYSN10006744,126800,101,1126,1,20251229
SNAPSYSN1000674420251230,SYSN10006744,127600,102,1126,0,20251230
SNAPSYSN1000674420251231,SYSN10006744,130400,101,1127,1,20251231
SNAPSYSN1000185020251002,SYSN10001850,155000,203,17,0,20251002
SNAPSYSN1000185020251003,SYSN10001850,155400,202,18,1,20251003
SNAPSYSN1000185020251004,SYSN10001850,161700,203,18,0,20251004
SNAPSYSN1000185020251005,SYSN10001850,153000,202,19,1,20251005
SNAPSYSN1000185020251006,SYSN10001850,158100,202,20,1,20251006
SNAPSYSN1000185020251007,SYSN10001850,157200,202,21,1,20251007
SNAPSYSN1000185020251008,SYSN10001850,158200,202,22,1,20251008
SNAPSYSN1000185020251009,SYSN10001850,136800,202,23,1,20251009
SNAPSYSN1000185020251010,SYSN10001850,136800,201,25,2,20251010
SNAPSYSN1000185020251011,SYSN10001850,158300,203,25,0,20251011
SNAPSYSN1000185020251012,SYSN10001850,159500,203,25,0,20251012
SNAPSYSN1000185020251013,SYSN10001850,161200,201,27,2,20251013
SNAPSYSN1000185020251014,SYSN10001850,161500,203,27,0,20251014
SNAPSYSN1000185020251015,SYSN10001850,162700,203,27,0,20251015
SNAPSYSN1000185020251016,SYSN10001850,163400,202,28,1,20251016
SNAPSYSN1000185020251017,SYSN10001850,158300,202,29,1,20251017
SNAPSYSN1000185020251018,SYSN10001850,162000,203,29,0,20251018
SNAPSYSN1000185020251019,SYSN10001850,159000,203,29,0,20251019
SNAPSYSN1000185020251020,SYSN10001850,155800,203,29,0,20251020
SNAPSYSN1000185020251021,SYSN10001850,163000,202,30,1,20251021
SNAPSYSN1000185020251022,SYSN10001850,163600,202,31,1,20251022
SNAPSYSN1000185020251023,SYSN10001850,160300,203,31,0,20251023
SNAPSYSN1000185020251024,SYSN10001850,159000,201,33,2,20251024
SNAPSYSN1000185020251025,SYSN10001850,160300,203,33,0,20251025
SNAPSYSN1000185020251026,SYSN10001850,155000,202,34,1,20251026
SNAPSYSN1000185020251027,SYSN10001850,158500,203,34,0,20251027
SNAPSYSN1000185020251028,SYSN10001850,157700,203,34,0,20251028
SNAPSYSN1000185020251029,SYSN10001850,154600,203,34,0,20251029
SNAPSYSN1000185020251030,SYSN10001850,161700,202,35,1,20251030
SNAPSYSN1000185020251031,SYSN10001850,156200,203,35,0,20251031
SNAPSYSN1000185020251101,SYSN10001850,153000,203,35,0,20251101
SNAPSYSN1000185020251102,SYSN10001850,158800,203,35,0,20251102
SNAPSYSN1000185020251103,SYSN10001850,161900,203,35,0,20251103
SNAPSYSN1000185020251104,SYSN10001850,162400,202,36,1,20251104
SNAPSYSN1000185020251105,SYSN10001850,159400,202,37,1,20251105
SNAPSYSN1000185020251106,SYSN10001850,163500,202,38,1,20251106
SNAPSYSN1000185020251107,SYSN10001850,157600,203,38,0,20251107
SNAPSYSN1000185020251108,SYSN10001850,158700,200,41,3,20251108
SNAPSYSN1000185020251109,SYSN10001850,154400,202,42,1,20251109
SNAPSYSN1000185020251110,SYSN10001850,136800,202,43,1,20251110
SNAPSYSN1000185020251111,SYSN10001850,136800,198,48,5,20251111
SNAPSYSN1000185020251112,SYSN10001850,158500,202,49,1,20251112
SNAPSYSN1000185020251113,SYSN10001850,160300,202,50,1,20251113
SNAPSYSN1000185020251114,SYSN10001850,157100,203,50,0,20251114
SNAPSYSN1000185020251115,SYSN10001850,156000,202,51,1,20251115
SNAPSYSN1000185020251116,SYSN10001850,157400,202,52,1,20251116
SNAPSYSN1000185020251117,SYSN10001850,160300,203,52,0,20251117
SNAPSYSN1000185020251118,SYSN10001850,163500,202,53,1,20251118
SNAPSYSN1000185020251119,SYSN10001850,158500,203,53,0,20251119
SNAPSYSN1000185020251120,SYSN10001850,163600,202,54,1,20251120
SNAPSYSN1000185020251121,SYSN10001850,159500,201,56,2,20251121
SNAPSYSN1000185020251122,SYSN10001850,159600,202,57,1,20251122
SNAPSYSN1000185020251123,SYSN10001850,154400,203,57,0,20251123
SNAPSYSN1000185020251124,SYSN10001850,154300,201,59,2,20251124
SNAPSYSN1000185020251125,SYSN10001850,160100,202,60,1,20251125
SNAPSYSN1000185020251126,SYSN10001850,161500,202,61,1,20251126
SNAPSYSN1000185020251127,SYSN10001850,156300,203,61,0,20251127
SNAPSYSN1000185020251128,SYSN10001850,156200,202,62,1,20251128
SNAPSYSN1000185020251129,SYSN10001850,158400,202,63,1,20251129
SNAPSYSN1000185020251130,SYSN10001850,157900,202,64,1,20251130
SNAPSYSN1000185020251201,SYSN10001850,160900,203,64,0,20251201
SNAPSYSN1000185020251202,SYSN10001850,162600,203,64,0,20251202
SNAPSYSN1000185020251203,SYSN10001850,161800,203,64,0,20251203
SNAPSYSN1000185020251204,SYSN10001850,155600,201,66,2,20251204
SNAPSYSN1000185020251205,SYSN10001850,157300,203,66,0,20251205
SNAPSYSN1000185020251206,SYSN10001850,158500,203,66,0,20251206
SNAPSYSN1000185020251207,SYSN10001850,163900,202,67,1,20251207
SNAPSYSN1000185020251208,SYSN10001850,157500,202,68,1,20251208
SNAPSYSN1000185020251209,SYSN10001850,155500,202,69,1,20251209
SNAPSYSN1000185020251210,SYSN10001850,160500,203,69,0,20251210
SNAPSYSN1000185020251211,SYSN10001850,136800,202,70,1,20251211
SNAPSYSN1000185020251212,SYSN10001850,136800,201,72,2,20251212
SNAPSYSN1000185020251213,SYSN10001850,156200,202,73,1,20251213
SNAPSYSN1000185020251214,SYSN10001850,162300,201,75,2,20251214
SNAPSYSN1000185020251215,SYSN10001850,155600,202,76,1,20251215
SNAPSYSN1000185020251216,SYSN10001850,157700,202,77,1,20251216
SNAPSYSN1000185020251217,SYSN10001850,153000,201,79,2,20251217
SNAPSYSN1000185020251218,SYSN10001850,162600,203,79,0,20251218
SNAPSYSN1000185020251219,SYSN10001850,163600,201,81,2,20251219
SNAPSYSN1000185020251220,SYSN10001850,156700,203,81,0,20251220
SNAPSYSN1000185020251221,SYSN10001850,160200,202,82,1,20251221
SNAPSYSN1000185020251222,SYSN10001850,154700,202,83,1,20251222
SNAPSYSN1000185020251223,SYSN10001850,160100,203,83,0,20251223
SNAPSYSN1000185020251224,SYSN10001850,161200,201,85,2,20251224
SNAPSYSN1000185020251225,SYSN10001850,136800,202,86,1,20251225
SNAPSYSN1000185020251226,SYSN10001850,155800,203,86,0,20251226
SNAPSYSN1000185020251227,SYSN10001850,156000,203,86,0,20251227
SNAPSYSN1000185020251228,SYSN10001850,162600,203,86,0,20251228
SNAPSYSN1000185020251229,SYSN10001850,162200,203,86,0,20251229
SNAPSYSN1000185020251230,SYSN10001850,161100,202,87,1,20251230
SNAPSYSN1000185020251231,SYSN10001850,153200,203,87,0,20251231
SNAPSYSN1000540220251002,SYSN10005402,164000,383,250,1,20251002
SNAPSYSN1000540220251003,SYSN10005402,159300,382,252,2,20251003
SNAPSYSN1000540220251004,SYSN10005402,167600,382,254,2,20251004
SNAPSYSN1000540220251005,SYSN10005402,161400,384,254,0,20251005
SNAPSYSN1000540220251006,SYSN10005402,165100,383,255,1,20251006
SNAPSYSN1000540220251007,SYSN10005402,159300,383,256,1,20251007
SNAPSYSN1000540220251008,SYSN10005402,161200,383,257,1,20251008
SNAPSYSN1000540220251009,SYSN10005402,142000,384,257,0,20251009
SNAPSYSN1000540220251010,SYSN10005402,142000,382,259,2,20251010
SNAPSYSN1000540220251011,SYSN10005402,167500,384,259,0,20251011
SNAPSYSN1000540220251012,SYSN10005402,169900,383,260,1,20251012
SNAPSYSN1000540220251013,SYSN10005402,163600,383,261,1,20251013
SNAPSYSN1000540220251014,SYSN10005402,164000,384,261,0,20251014
SNAPSYSN1000540220251015,SYSN10005402,167700,383,262,1,20251015
SNAPSYSN1000540220251016,SYSN10005402,167200,384,262,0,20251016
SNAPSYSN1000540220251017,SYSN10005402,162400,384,262,0,20251017
SNAPSYSN1000540220251018,SYSN10005402,158800,384,262,0,20251018
SNAPSYSN1000540220251019,SYSN10005402,159700,383,263,1,20251019
SNAPSYSN1000540220251020,SYSN10005402,165200,383,264,1,20251020
SNAPSYSN1000540220251021,SYSN10005402,160600,384,264,0,20251021
SNAPSYSN1000540220251022,SYSN10005402,165400,383,265,1,20251022
SNAPSYSN1000540220251023,SYSN10005402,165100,384,265,0,20251023
SNAPSYSN1000540220251024,SYSN10005402,159200,384,265,0,20251024
SNAPSYSN1000540220251025,SYSN10005402,169500,383,266,1,20251025
SNAPSYSN1000540220251026,SYSN10005402,159200,383,267,1,20251026
SNAPSYSN1000540220251027,SYSN10005402,168400,383,268,1,20251027
SNAPSYSN1000540220251028,SYSN10005402,158700,384,268,0,20251028
SNAPSYSN1000540220251029,SYSN10005402,166600,382,270,2,20251029
SNAPSYSN1000540220251030,SYSN10005402,165500,384,270,0,20251030
SNAPSYSN1000540220251031,SYSN10005402,158800,383,271,1,20251031
SNAPSYSN1000540220251101,SYSN10005402,169300,384,271,0,20251101
SNAPSYSN1000540220251102,SYSN10005402,166500,384,271,0,20251102
SNAPSYSN1000540220251103,SYSN10005402,158800,383,272,1,20251103
SNAPSYSN1000540220251104,SYSN10005402,170200,384,272,0,20251104
SNAPSYSN1000540220251105,SYSN10005402,159400,384,272,0,20251105
SNAPSYSN1000540220251106,SYSN10005402,168100,384,272,0,20251106
SNAPSYSN1000540220251107,SYSN10005402,163000,383,273,1,20251107
SNAPSYSN1000540220251108,SYSN10005402,158900,384,273,0,20251108
SNAPSYSN1000540220251109,SYSN10005402,160900,383,274,1,20251109
SNAPSYSN1000540220251110,SYSN10005402,142000,384,274,0,20251110
SNAPSYSN1000540220251111,SYSN10005402,142000,384,274,0,20251111
SNAPSYSN1000540220251112,SYSN10005402,167000,384,274,0,20251112
SNAPSYSN1000540220251113,SYSN10005402,166500,384,274,0,20251113
SNAPSYSN1000540220251114,SYSN10005402,163300,384,274,0,20251114
SNAPSYSN1000540220251115,SYSN10005402,165300,384,274,0,20251115
SNAPSYSN1000540220251116,SYSN10005402,168100,384,274,0,20251116
SNAPSYSN1000540220251117,SYSN10005402,159800,384,274,0,20251117
SNAPSYSN1000540220251118,SYSN10005402,166300,384,274,0,20251118
SNAPSYSN1000540220251119,SYSN10005402,158700,384,274,0,20251119
SNAPSYSN1000540220251120,SYSN10005402,162700,384,274,0,20251120
SNAPSYSN1000540220251121,SYSN10005402,166300,384,274,0,20251121
SNAPSYSN1000540220251122,SYSN10005402,160100,384,274,0,20251122
SNAPSYSN1000540220251123,SYSN10005402,162900,384,274,0,20251123
SNAPSYSN1000540220251124,SYSN10005402,169900,382,276,2,20251124
SNAPSYSN1000540220251125,SYSN10005402,163100,384,276,0,20251125
SNAPSYSN1000540220251126,SYSN10005402,165100,383,277,1,20251126
SNAPSYSN1000540220251127,SYSN10005402,170000,384,277,0,20251127
SNAPSYSN1000540220251128,SYSN10005402,162700,384,277,0,20251128
SNAPSYSN1000540220251129,SYSN10005402,170200,384,277,0,20251129
SNAPSYSN1000540220251130,SYSN10005402,160000,384,277,0,20251130
SNAPSYSN1000540220251201,SYSN10005402,160600,384,277,0,20251201
SNAPSYSN1000540220251202,SYSN10005402,162900,384,277,0,20251202
SNAPSYSN1000540220251203,SYSN10005402,164200,383,278,1,20251203
SNAPSYSN1000540220251204,SYSN10005402,165400,383,279,1,20251204
SNAPSYSN1000540220251205,SYSN10005402,161500,384,279,0,20251205
SNAPSYSN1000540220251206,SYSN10005402,164900,384,279,0,20251206
SNAPSYSN1000540220251207,SYSN10005402,166300,384,279,0,20251207
SNAPSYSN1000540220251208,SYSN10005402,160800,384,279,0,20251208
SNAPSYSN1000540220251209,SYSN10005402,170300,383,280,1,20251209
SNAPSYSN1000540220251210,SYSN10005402,162600,383,281,1,20251210
SNAPSYSN1000540220251211,SYSN10005402,142000,381,284,3,20251211
SNAPSYSN1000540220251212,SYSN10005402,142000,383,285,1,20251212
SNAPSYSN1000540220251213,SYSN10005402,164400,383,286,1,20251213
SNAPSYSN1000540220251214,SYSN10005402,167700,384,286,0,20251214
SNAPSYSN1000540220251215,SYSN10005402,159500,383,287,1,20251215
SNAPSYSN1000540220251216,SYSN10005402,159800,384,287,0,20251216
SNAPSYSN1000540220251217,SYSN10005402,170000,383,288,1,20251217
SNAPSYSN1000540220251218,SYSN10005402,168700,384,288,0,20251218
SNAPSYSN1000540220251219,SYSN10005402,168400,384,288,0,20251219
SNAPSYSN1000540220251220,SYSN10005402,167600,384,288,0,20251220
SNAPSYSN1000540220251221,SYSN10005402,169600,383,289,1,20251221
SNAPSYSN1000540220251222,SYSN10005402,161000,384,289,0,20251222
SNAPSYSN1000540220251223,SYSN10005402,164900,384,289,0,20251223
SNAPSYSN1000540220251224,SYSN10005402,162200,383,290,1,20251224
SNAPSYSN1000540220251225,SYSN10005402,142000,383,291,1,20251225
SNAPSYSN1000540220251226,SYSN10005402,168500,384,291,0,20251226
SNAPSYSN1000540220251227,SYSN10005402,162800,384,291,0,20251227
SNAPSYSN1000540220251228,SYSN10005402,158900,384,291,0,20251228
SNAPSYSN1000540220251229,SYSN10005402,159800,384,291,0,20251229
SNAPSYSN1000540220251230,SYSN10005402,169200,384,291,0,20251230
SNAPSYSN1000540220251231,SYSN10005402,168800,384,291,0,20251231
SNAPSYSN1000167720251002,SYSN10001677,269700,248,3567,1,20251002
SNAPSYSN1000167720251003,SYSN10001677,279500,249,3567,0,20251003
SNAPSYSN1000167720251004,SYSN10001677,265200,248,3568,1,20251004
SNAPSYSN1000167720251005,SYSN10001677,276400,249,3568,0,20251005
SNAPSYSN1000167720251006,SYSN10001677,274500,249,3568,0,20251006
SNAPSYSN1000167720251007,SYSN10001677,266500,248,3569,1,20251007
SNAPSYSN1000167720251008,SYSN10001677,273100,249,3569,0,20251008
SNAPSYSN1000167720251009,SYSN10001677,236300,247,3571,2,20251009
SNAPSYSN1000167720251010,SYSN10001677,236300,248,3572,1,20251010
SNAPSYSN1000167720251011,SYSN10001677,276900,248,3573,1,20251011
SNAPSYSN1000167720251012,SYSN10001677,267600,247,3575,2,20251012
SNAPSYSN1000167720251013,SYSN10001677,282800,246,3578,3,20251013
SNAPSYSN1000167720251014,SYSN10001677,275600,249,3578,0,20251014
SNAPSYSN1000167720251015,SYSN10001677,264200,249,3578,0,20251015
SNAPSYSN1000167720251016,SYSN10001677,267100,249,3578,0,20251016
SNAPSYSN1000167720251017,SYSN10001677,282600,249,3578,0,20251017
SNAPSYSN1000167720251018,SYSN10001677,269100,244,3583,5,20251018
SNAPSYSN1000167720251019,SYSN10001677,278100,248,3584,1,20251019
SNAPSYSN1000167720251020,SYSN10001677,270000,249,3584,0,20251020
SNAPSYSN1000167720251021,SYSN10001677,278700,249,3584,0,20251021
SNAPSYSN1000167720251022,SYSN10001677,271100,249,3584,0,20251022
SNAPSYSN1000167720251023,SYSN10001677,273300,248,3585,1,20251023
SNAPSYSN1000167720251024,SYSN10001677,282600,248,3586,1,20251024
SNAPSYSN1000167720251025,SYSN10001677,282800,249,3586,0,20251025
SNAPSYSN1000167720251026,SYSN10001677,275900,247,3588,2,20251026
SNAPSYSN1000167720251027,SYSN10001677,274800,249,3588,0,20251027
SNAPSYSN1000167720251028,SYSN10001677,268300,249,3588,0,20251028
SNAPSYSN1000167720251029,SYSN10001677,278600,249,3588,0,20251029
SNAPSYSN1000167720251030,SYSN10001677,275400,249,3588,0,20251030
SNAPSYSN1000167720251031,SYSN10001677,265400,249,3588,0,20251031
SNAPSYSN1000167720251101,SYSN10001677,271000,248,3589,1,20251101
SNAPSYSN1000167720251102,SYSN10001677,273200,248,3590,1,20251102
SNAPSYSN1000167720251103,SYSN10001677,270200,249,3590,0,20251103
SNAPSYSN1000167720251104,SYSN10001677,264800,249,3590,0,20251104
SNAPSYSN1000167720251105,SYSN10001677,268200,248,3591,1,20251105
SNAPSYSN1000167720251106,SYSN10001677,272000,247,3593,2,20251106
SNAPSYSN1000167720251107,SYSN10001677,280300,249,3593,0,20251107
SNAPSYSN1000167720251108,SYSN10001677,266700,249,3593,0,20251108
SNAPSYSN1000167720251109,SYSN10001677,269900,249,3593,0,20251109
SNAPSYSN1000167720251110,SYSN10001677,236300,246,3596,3,20251110
SNAPSYSN1000167720251111,SYSN10001677,236300,248,3597,1,20251111
SNAPSYSN1000167720251112,SYSN10001677,277200,249,3597,0,20251112
SNAPSYSN1000167720251113,SYSN10001677,281400,247,3599,2,20251113
SNAPSYSN1000167720251114,SYSN10001677,282300,248,3600,1,20251114
SNAPSYSN1000167720251115,SYSN10001677,268000,247,3602,2,20251115
SNAPSYSN1000167720251116,SYSN10001677,282900,248,3603,1,20251116
SNAPSYSN1000167720251117,SYSN10001677,271000,249,3603,0,20251117
SNAPSYSN1000167720251118,SYSN10001677,272500,248,3604,1,20251118
SNAPSYSN1000167720251119,SYSN10001677,270300,247,3606,2,20251119
SNAPSYSN1000167720251120,SYSN10001677,279600,248,3607,1,20251120
SNAPSYSN1000167720251121,SYSN10001677,264500,248,3608,1,20251121
SNAPSYSN1000167720251122,SYSN10001677,270700,249,3608,0,20251122
SNAPSYSN1000167720251123,SYSN10001677,282800,248,3609,1,20251123
SNAPSYSN1000167720251124,SYSN10001677,276200,248,3610,1,20251124
SNAPSYSN1000167720251125,SYSN10001677,276000,249,3610,0,20251125
SNAPSYSN1000167720251126,SYSN10001677,272900,249,3610,0,20251126
SNAPSYSN1000167720251127,SYSN10001677,274300,247,3612,2,20251127
SNAPSYSN1000167720251128,SYSN10001677,283000,248,3613,1,20251128
SNAPSYSN1000167720251129,SYSN10001677,264300,247,3615,2,20251129
SNAPSYSN1000167720251130,SYSN10001677,271700,249,3615,0,20251130
SNAPSYSN1000167720251201,SYSN10001677,273600,247,3617,2,20251201
SNAPSYSN1000167720251202,SYSN10001677,271500,249,3617,0,20251202
SNAPSYSN1000167720251203,SYSN10001677,282100,249,3617,0,20251203
SNAPSYSN1000167720251204,SYSN10001677,266800,249,3617,0,20251204
SNAPSYSN1000167720251205,SYSN10001677,282400,248,3618,1,20251205
SNAPSYSN1000167720251206,SYSN10001677,274800,248,3619,1,20251206
SNAPSYSN1000167720251207,SYSN10001677,273400,248,3620,1,20251207
SNAPSYSN1000167720251208,SYSN10001677,274300,248,3621,1,20251208
SNAPSYSN1000167720251209,SYSN10001677,270000,249,3621,0,20251209
SNAPSYSN1000167720251210,SYSN10001677,266300,247,3623,2,20251210
SNAPSYSN1000167720251211,SYSN10001677,236300,247,3625,2,20251211
SNAPSYSN1000167720251212,SYSN10001677,236300,246,3628,3,20251212
SNAPSYSN1000167720251213,SYSN10001677,272000,249,3628,0,20251213
SNAPSYSN1000167720251214,SYSN10001677,281200,248,3629,1,20251214
SNAPSYSN1000167720251215,SYSN10001677,264600,249,3629,0,20251215
SNAPSYSN1000167720251216,SYSN10001677,266400,249,3629,0,20251216
SNAPSYSN1000167720251217,SYSN10001677,268000,249,3629,0,20251217
SNAPSYSN1000167720251218,SYSN10001677,269600,249,3629,0,20251218
SNAPSYSN1000167720251219,SYSN10001677,278000,249,3629,0,20251219
SNAPSYSN1000167720251220,SYSN10001677,282800,249,3629,0,20251220
SNAPSYSN1000167720251221,SYSN10001677,274100,249,3629,0,20251221
SNAPSYSN1000167720251222,SYSN10001677,279800,249,3629,0,20251222
SNAPSYSN1000167720251223,SYSN10001677,282800,249,3629,0,20251223
SNAPSYSN1000167720251224,SYSN10001677,274500,248,3630,1,20251224
SNAPSYSN1000167720251225,SYSN10001677,236300,248,3631,1,20251225
SNAPSYSN1000167720251226,SYSN10001677,266500,247,3633,2,20251226
SNAPSYSN1000167720251227,SYSN10001677,279000,249,3633,0,20251227
